Address,Allocation%,Points
0x77075162d926299fff42615a3cf8d90847eefc5c,0.03%,2
0x771c3af827e890b2908f28307dc47985df15fccc,0.03%,2
0x774805df85be028f7e59fb6f453cfdaceb6a7e78,0.03%,2
0x7853bf4b852c17ae536e5ab48a9b318be616a312,0.03%,2
0x7864e866e9315c0cbd5141a410b7defd93c97924,0.03%,2
0x786ab9c2ea85eb6ca367d1258016919aa49b1359,0.03%,2
0x7911ed1eec934f1c3719d5c760c01cf77f6f38f8,0.03%,2
0x7978f31989d93518d6fde3d3bae875422ce73825,0.03%,2
0x79f095c916abf6861333939b44453d1f4db4134c,0.03%,2
0x7aa4183da502f814a0734d0a2d5bdafc978e7054,0.03%,2
0x7b674388859de016dbe7d52fbaca7763fb9a56ba,0.03%,2
0x7b9a6b51e932e81f496a452b128582e509b7180a,0.03%,2
0x7c3bde1db3ddcbe3b19cc21cc21d5535335b8056,0.03%,2
0x7c709272228252ce1912ccf108023ec3498661e7,0.03%,2
0x7cc17cf03e2dc72e33ccb67b654a8f098f2b62f0,0.03%,2
0x7cdfcad9a7149ff39a0decc547694f64a50c0b81,0.03%,2
0x7d040f9da49a8b63adb84a2b34a40e3e1fed9f21,0.03%,2
0x7d4677d92458b3ee24766d3e85ccb258b3babbbe,0.03%,2
0x7d5f2edabbba455c826b84fc95488a7bc92e27df,0.03%,2
0x7d791a7c27fca8788b8f549f4bdacfcda276968c,0.03%,2
0x7e7725795813cd5fe63ac859f59b86bfcba6e229,0.03%,2
0x7f105b8bae560759944b4a811e6d7975506fecf2,0.03%,2
0x7f89f5610a4d5576bfbc36d7af3773a2aa73bbd0,0.03%,2
0x800b706996093b1a9bbb303343548696ef1efd7a,0.03%,2
0x800dc82ee026dd7e240b7e51f8c7ca4a3482bb42,0.03%,2
0x8157b9d16df6679c122d2c572590bc6acec9507f,0.03%,2
0x819696d5ba5cf43b88b6c48715cd91c7aefa1420,0.03%,2
0x81db3313f69f7ab4cc6ec7503a269981d461a6cf,0.03%,2
0x833447be716380ae4922397c425b92aba6e7ab40,0.03%,2
0x836c5b167597fd9b51070348f9ed5ac10db7efef,0.03%,2
0x846315621e705715cadcc6b2c37a5280f20a5421,0.03%,2
0x848b1decd8f278cc70ee1f39c88eb4e124f9d303,0.03%,2
0x84abc09fc1a4d81336f1f0d3d2162116eb08d76e,0.03%,2
0x85279ddf39663bee4b5e0095a09f2bd033b1339f,0.03%,2
0x86687168b2b9c34f2ec2fdd0d1bc07819eb872b4,0.03%,2
0x86899a5372ccd5f821f9b04cce5fcb7837cbc84b,0.03%,2
0x86a6995671ca770058822f4fd10f70e051da1faf,0.03%,2
0x86d38dad8efff6cb2d57bbd1685e63ce4b4e9c24,0.03%,2
0x874eafdfe998508d79e47ca5d321de11cd438372,0.03%,2
0x889957bdc438171ca9b7f028369752dbcae2a399,0.03%,2
0x88eed6653cb255e03fcc3644befa52fd08c86a97,0.03%,2
0x893849df840158eb6d1ee373963b03ddb928f94d,0.03%,2
0x8adb2ba37e7d3441e59bdd37a9ab3ace9a126021,0.03%,2
0x8bc716003879ffe570199be6459cb5873b1abfec,0.03%,2
0x8c49eba28ac5d94cabf92e83966516369a87b7d2,0.03%,2
0x8c5624a2f4de1a44871471e3fb305ebcf878303b,0.03%,2
0x8c75d249807c847104cc577a73d54e3e10e3e4f3,0.03%,2
0x8c86765dcb0b32ace9d10b06c6ba40cb4e0e11de,0.03%,2
0x8d93114cf20a1b796b72eae893020faf9ddc1523,0.03%,2
0x8d9eb27501162340c1b61f3eeebf8898cc357247,0.03%,2
0x8e06c35f7652a3bd53b66832c0e365216cc03a9d,0.03%,2
0x8e8027e1e203bf5649c4dc09be6d598a6a8c5f3d,0.03%,2
0x8ea606ff016ad2b3b3ac711a6fbac96533e099be,0.03%,2
0x8edc440d8e0e9f07f1e5978601a50fa11130735f,0.03%,2
0x8ee8428c260963ff1ab9305ea59bf42bc855a71a,0.03%,2
0x8f5c7cef4d9c6dae6fa645ca41b3a8c6ca2bafb8,0.03%,2
0x8f6ecc55c2681e7172f07d8367d5fc3b3c9a790a,0.03%,2
0x8f81ac84f240b215e2e9a67b6d520612c282b844,0.03%,2
0x8fdc73b571b571a8d505ecb9a2f8ea91bc7d1c67,0.03%,2
0x9079d6ade38fb49842a2ec91e85ed7deb66347b7,0.03%,2
0x9099b6e8474c7ef8c6ffefecfcb4e61739594536,0.03%,2
0x9203a2aef29e8b1adc3ede2e0138cc6151853356,0.03%,2
0x92124ae71dfdd7506c2a5bf9fae6834b100c239a,0.03%,2
0x927b79116623f5023acd659c841a9e6f8f9c6c25,0.03%,2
0x92a21c4dc9cd432ac6f213c197b41f70534f8752,0.03%,2
0x92dffe9cd278eceac1e78dfb461c7cd48f8c03ac,0.03%,2
0x9373829b9dabddea7b2646e3ec00cd5896d1396b,0.03%,2
0x93846ea7c9c60256c8138d1de52f3b17a579ddab,0.03%,2
0x938b31bcc5fced235ebcbf776d443ae5080c56fa,0.03%,2
0x9399e5dd5d09ea541864305b6ba37f61b4caa394,0.03%,2
0x940ec171090e4920f3adb90d52c66ff1dfbe7037,0.03%,2
0x941ad0e9a072305d39a37992b244c18adba8c0f6,0.03%,2
0x957e4372dac9fb744b4e3832fde4057bb73d1d62,0.03%,2
0x95c3917f458c00171f77d9646ce63e7b70e5cb4a,0.03%,2
0x95cef771ecf1e5a87d849fa4fabef845bc5ff628,0.03%,2
0x95e3e31106fc82bb25fefd2c097c823a588ce144,0.03%,2
0x965daecf89f9112b7c424a3d04988247f94d20b8,0.03%,2
0x96735cb0e78947ed2b0eb9a408471ced9412a9b3,0.03%,2
0x96ae83201c63cd4c2b1a5f31c2e90c81a9d0fd5d,0.03%,2
0x96e9912f00c3e762b76c4088687248a320a99f06,0.03%,2
0x96fbf3f62a3084efa2634d7a4e77c97e456b96a9,0.03%,2
0x976d7fe30dad18190c6e9860fca35f08752bb49a,0.03%,2
0x98dfe61f85782e7652fb43478a5ba1a4c1274e4c,0.03%,2
0x99014f787fa9b21112194e9c8c0a3e4a22d33670,0.03%,2
0x995577ae3ebb780b25d049b80d9245c49a3a1c65,0.03%,2
0x995ea59c24affbb12d8ccd8a7a0e875949a02c80,0.03%,2
0x996beda18f4369d4e968fe3241346f2a1acbc71f,0.03%,2
0x997dacd23d0cae99b092e565b6a13c4c86f6bd54,0.03%,2
0x9a2f8f1bc9aafdb737e6f3b6f59a4e9ed47f655a,0.03%,2
0x9aa4addf23285986bab851732dded4669e1036e9,0.03%,2
0x9abe4bf3997ef54121dc7901e3eb4b80a4f10cc9,0.03%,2
0x9b670ad03b68534fbfb376ee5ad72ebc43c832af,0.03%,2
0x9bc184985c75b062fb1f5143938103bceeb20691,0.03%,2
0x9bcd816e3a046d03256f2c351b6b2336f82533ea,0.03%,2
0x9bd9285fd52efc55fe3b468a0d7cb5df3f01dd5f,0.03%,2
0x9d28d809601c71381f1028216fc6737677a8901b,0.03%,2
0x9d8460942872b985e8be9cdf1bd11dd84568583b,0.03%,2
0x9d996cc2a83d9ef0bebc7b059ae2057fd97749c2,0.03%,2
0x9e6353fdfe7ddc9ad603e0724da41236614e0f1d,0.03%,2
0x9f0385b8b31e00b42f6f1ccd436ecdd68d8125d5,0.03%,2
0x9f8ac2e4b10b1a7f1ec1bedb40fa6698c0a9d25f,0.03%,2
0x9f9ebce72c0715cdbad4d589986eb22f6782a1ce,0.03%,2
0x9ff25598d8ebebd86c26d10eabf2f0dff849884e,0.03%,2
0xa0580a130ca644dbef1bf397fe373f66c3ad83e9,0.03%,2
0xa101544878fbf89a7393d44acceafa70820aa809,0.03%,2
0xa136d3f79ec445d749d3905702cac790c79046e1,0.03%,2
0xa1507d041213833c2f2cb02357b4dc0a0149ad85,0.03%,2
0xa18f72c45b8c89d01d54204ebe9d212fce097ce4,0.03%,2
0xa1e335831d2075c4bccddad4a5b8a76261268f56,0.03%,2
0xa252f447bc1c4ec53522e9bccaa49ffb90da2153,0.03%,2
0xa263ba83bc468be9bd44198aa456b546e0769307,0.03%,2
0xa2a2f96070165a7fa59c52c2bca2af6761987901,0.03%,2
0xa3f8ad71a6ed01a102035dc2fe775413d1d96cfc,0.03%,2
0xa4c4be81c5ad4ef46be9b864591f96ab4aa297f5,0.03%,2
0xa5da53dac740b6ff5116024a61d4688ea7d04457,0.03%,2
0xa5e6b798ed48c6e7b5b13eadbd6314c639e27253,0.03%,2
0xa5feb3d392342a3d0220bf77381c466ec895a581,0.03%,2
0xa602c39afefb5183187ce70dd015000554fb8cb8,0.03%,2
0xa60f432481deb28d8b3a8ecf7412551ff806ca9e,0.03%,2
0xa61d94d8c934f3758ae53c19f4e50de17a824970,0.03%,2
0xa648e0e43665d23b063d8e25b9dca27fc11ba4fb,0.03%,2
0xa79246c4d8559160af340edc7ea3e62c99dffcdd,0.03%,2
0xa83360de829b817d75db35308849bc919117d3e5,0.03%,2
0xa844ebcb9a50b7d2015c22d476b50bbb5095a272,0.03%,2
0xa885324d332fb4462cd169609224c1baf8f56336,0.03%,2
0xa8a0fd4ba5ca2be23f9a3c73751245d585ad0fb0,0.03%,2
0xa9d90512f2cf0d1b07aa47668107c316f6e4f14c,0.03%,2
0xaa312eb19552f924dfc47bfefe47f35a902fc595,0.03%,2
0xaa7258fc5475f00d5de146864f846694dd9d9135,0.03%,2
0xab33fb66f040a5bde2c2ce1bca8095b35b17c66e,0.03%,2
0xabf82f02747aa5201baf069a5242bd00fc351128,0.03%,2
0xac1676e7344251be2ab774c7e97565432a997e6e,0.03%,2
0xacb283a63dde840fab65d160ebd0c71496670104,0.03%,2
0xad1467cfca4eee70f2edf18b27c657e1bd7ebc19,0.03%,2
0xad1ef82d21fd573691bc709553d0ee8136ec1d7a,0.03%,2
0xad505c4a37548d5dfc039654db25ac08f2fa0677,0.03%,2
0xadfe712f748daade34c116858ae6bdaca08fad22,0.03%,2
0xae0ad2947c529560763db15cfc26e02d21cd3353,0.03%,2
0xae1cebe840d3fe1180fe3d855e40b4dad397170a,0.03%,2
0xaec271c3298653a674814f7f88189e900a649ce8,0.03%,2
0xaee44a454294a6abd420386b5d0b808a766ee166,0.03%,2
0xaf086b99eca89bef0085dd3f6463187e3597c46c,0.03%,2
0xb07a68f7ed357fa51f0489bc1e1a9dc5e0e6dcd1,0.03%,2
0xb0b2507065b621fb92647950c2beec69ec032cc4,0.03%,2
0xb0bf779a4374e4acbd5038762d28af8f68ee44c0,0.03%,2
0xb0cced43e0b949d86e01a087719c5bf53b9a3e84,0.03%,2
0xb0fd126e84664bf1f88efc2e18b767fea6cdb519,0.03%,2
0xb100d3e70f05a0889774fc3465b2adb621b8fd17,0.03%,2
0xb12abdad9a6fa5e076a52851e295e22608e225f7,0.03%,2
0xb15963a7a4ac58752bfd489d50818ab759841197,0.03%,2
0xb168eb2d0cba59d1f59fb6f74520190ec21c192f,0.03%,2
0xb17f2edf9b3fbcb83b695fe109d07169df6f6a94,0.03%,2
0xb2937626152956d7b5bfffd4a22d021c8592d6be,0.03%,2
0xb2b94fa2308f8029c9b60da1db27ed76e8528d2d,0.03%,2
0xb2ffd46c47b28b7abed6725a0abedd9409f1a1b0,0.03%,2
0xb303928cbf16029634b2661e4e78e2698f417033,0.03%,2
0xb395699aa1638a6fd1617cca0b3f719e9e3e7dcd,0.03%,2
0xb3e5e5c076e8fb2c48162f2a9a212f284738c4e8,0.03%,2
0xb4a5f52d03d1d3550486123ee5f90a2c96b0d76a,0.03%,2
0xb4aaccef9af8cc1f3a120bc74548d93a7373c163,0.03%,2
0xb4cecaee0833329c79e40fbedfb0611bf4bc840c,0.03%,2
0xb4db3617b76a04acd4274987e93fa2d92ffdd4a3,0.03%,2
0xb65b4a46cad6250de0768100eecfa87a31c9011d,0.03%,2
0xb6a347a7059c3efe03afa6f902d32e325da2e9a2,0.03%,2
0xb6d0a65e60ec27ec88dc02dba55d5cd0c012c75d,0.03%,2
0xb6f96a4c48144cf1fc3fcb23d1ca19912b1f3c86,0.03%,2
0xb740d33d77a3c87fdc800885abae1ee62109cb03,0.03%,2
0xb7d02a963a06b85b42e28e8b843d927bc07291c4,0.03%,2
0xb7ee260c5a88514250c328c6cfe9ad4866e0e3ce,0.03%,2
0xb82549ed435b83e1232566d4e1bbfa26bc7d484e,0.03%,2
0xb830f8b3317d14fc1fb83bf1c458ef8897f54918,0.03%,2
0xb8413daa05a5e2414f158688169d327220737b0c,0.03%,2
0xb8a0b6329e8969f4004ef673c41e8c639224dbdd,0.03%,2
0xb90d8a0a7ba2ce23990138d4841c65aa5dffee90,0.03%,2
0xb9392d84be248c108062509fe477177708f6e28f,0.03%,2
0xb94a9852b3f7748669cbad4b19c662dff4c0ba69,0.03%,2
0xb967688619d045b4feb7134ab9a72e66bb900f11,0.03%,2
0xb9b3ffdbe75583642c44824a637b25ed478f6923,0.03%,2
0xba07c4b25a06d1b08d9d0c28ca6d9df2695a359d,0.03%,2
0xba70fc3e345d818541227225282e01a576396586,0.03%,2
0xba773972b66c55ba5ceafbfc0c3693d124c25f39,0.03%,2
0xbb087ccfcaf95bcfe0eda83536acc3eaaa47c05a,0.03%,2
0xbb1a80440658334e0596ff27d0c6b55c27140e2d,0.03%,2
0xbb9dc986bcc1819d179ff4f8eba2091495e0fb3e,0.03%,2
0xbb9f1391221b18978c21c3cc8dd2ddecff8d9a0b,0.03%,2
0xbba9e8821ebdfbdd2aabaff7be17c215d0359cf7,0.03%,2
0xbbfe8fabc7e9b473642edbe5768693c45638e0e4,0.03%,2
0xbc6dde88d724a802da38e241826a50946cd75aad,0.03%,2
0xbd29b19633782e1138e749fc2d43d29d3be8f931,0.03%,2
0xbda3631a38262c3d91110172b635b4956ef8f400,0.03%,2
0xbe247459b2a59b869edf9ac1ccf74b5887d24ce3,0.03%,2
0xbe684dd545f83a07d152bf3b0edb645903a3f66b,0.03%,2
0xbe936ba50d12272b0a6a23ae63d1986702f47f44,0.03%,2
0xbee9623617091a60c811d4f12a118e57caac0c3a,0.03%,2
0xbf5c95b4c2bdc9a75eea876a956a97bf13c21106,0.03%,2
0xbf9957bef452432b4d96fb99cac0b70b2b89425b,0.03%,2
0xbfd174725ed7f93b3e41a4df28d1a68da19f492f,0.03%,2
0xc000d3df9835973239121b1dab30b25f38c03741,0.03%,2
0xc00d1e09cc659e19a48f757e562df04ee948a955,0.03%,2
0xc019b4427abd7d5fb8a2f160054628eb990dd9cb,0.03%,2
0xc043af14a90e019641377fdf8989070a4bac03a9,0.03%,2
0xc052dcb73292a0fe39601986fd7d4c20327e3fab,0.03%,2
0xc0ca25cdab82d32bb7db3b7f12b4489718d9ac1c,0.03%,2
0xc16d55d19c7e4376e33ef2e3786c2057d0f2996b,0.03%,2
0xc22311fa554e50d95deed4b4b60bb96dc1d5c1eb,0.03%,2
0xc2259a2c11e61a61b8031638cd3b339563f3a930,0.03%,2
0xc2d5d9f466edb657475a7bb363770387740874c9,0.03%,2
0xc30bd1d3f61f9ea8cc5b0bc10fedba49e5e11c64,0.03%,2
0xc36f2fe0f39a46a45c89bbf92d2531f7d1389062,0.03%,2
0xc387530cc3a020171977583384f2b3a61facd814,0.03%,2
0xc43c53b8cda5f8c4585198f10c7a8831c24c229d,0.03%,2
0xc463dc93c7bbc0b43872b79865b5f89c7bd7938c,0.03%,2
0xc4df5f2125151bff3a6aa7328529eae1b9d3cc31,0.03%,2
0xc50e05e57ef0a4e5d859b7b726893b01e31e545d,0.03%,2
0xc568ab5034e5cd02d9aabd987a522e3996981ddd,0.03%,2
0xc5839ce32d31bed0e3353c3c58139225d2ac9fe4,0.03%,2
0xc5d7cb074ba408be4407661231efcd61e31bcada,0.03%,2
0xc5dc1fb6f02579dbf227b30ec7b7608fb83b2d4b,0.03%,2
0xc5ed96d2c570c619f46fe076bc2ce77c6275c610,0.03%,2
0xc65aa07a7134b08a558cbc29aba93cebdfb02a33,0.03%,2
0xc6720c46d7445cd181c4a7cd20631f845312c715,0.03%,2
0xc69c8aa8b19180b58117012e2ff7718ce8c5bafc,0.03%,2
0xc780adba04e469ba0083165d3a018d0cae68b266,0.03%,2
0xc8bf9cf5c29b1f5c2063900f8f9ebdb85c8ef202,0.03%,2
0xc93ae7dcf3bbe175782fe4386ea46e7c8ef3937d,0.03%,2
0xca59edb11957078443de38aad22fc1d8e29f7855,0.03%,2
0xca7feb0e44552b4f2ed0cf9a201d1f90284c46fb,0.03%,2
0xca9c7a9c5b0fa07ebfe2bcfc5bb8f68b049c638e,0.03%,2
0xcab6c01601302051c8a10aa05fe97ff2e895bbb3,0.03%,2
0xcb500f1b7b846e9dc7531f7df0b0cd63a333bd57,0.03%,2
0xcb7fb0a5df1c81415bd62a5b6bf1e7690dace300,0.03%,2
0xcd5f9317a1aad6b731fdd4e5a217df495d09ddd7,0.03%,2
0xcd807653f50a27723a2f403d4bf879d042e202e6,0.03%,2
0xceb7d2942bda1746af0eb23d236e9a20b22601dc,0.03%,2
0xcebf6c32533291322bf57feced73a755fdb87494,0.03%,2
0xcef915ec8e04f602d25cd6e30050d66ee8ac0d09,0.03%,2
0xcf444c7efbff36f78ee34a29e24714db294f6ca4,0.03%,2
0xcffe57f3ee58f6fae766eb1e0056f827036eba3a,0.03%,2
0xd00418f38a3b341af5c9fd52756d25d223e5fb07,0.03%,2
0xd019a99346637970d2c3b31d1ae00de37778744a,0.03%,2
0xd0319b589f53fa2ba6d200f40d84371ed496953c,0.03%,2
0xd0570b20b1a6ec9a699175516b7a1f58dbe65014,0.03%,2
0xd0665f8a013231a37f966991cb87924d0e193bc2,0.03%,2
0xd22769fd3ee303ea8facaf9294f6ca526ac8d643,0.03%,2
0xd2f8ecd989d2c41688a097a7b73e8abc8b3f3bcf,0.03%,2
0xd3427471a4acf9b5de762b69fe9ad7a296108ac1,0.03%,2
0xd353761adcbf9bbbde29771704d333d4b585fea3,0.03%,2
0xd381932ef72fca51a6a23ffdd3b5e344f63e2b89,0.03%,2
0xd3c92d72c255d5351de3ee51de0de5c61036adca,0.03%,2
0xd43eb3e2a19a274131f73cf5fa139cbb3cd37e06,0.03%,2
0xd57d6722fef8986f196b6c5caafc0eb53cd46a4f,0.03%,2
0xd5eccd567aa560fcc8dfaf22c839d1189abcfde0,0.03%,2
0xd60fabd72d787b37ce36980ff43fb19927d3a8d7,0.03%,2
0xd61e05dc68e8a9f98442f8c1ea7471ad1e0be17e,0.03%,2
0xd6b4cefe3e13c064f5cb8d8e7814f5cb1c017658,0.03%,2
0xd6d23af6a968323797275c93c3a41b7f9734f945,0.03%,2
0xd6faa3580e63590647d0edf52bbfc1e6567b1ee1,0.03%,2
0xd782bacece0bbd00a0a7a3f99f86eb6a893eea5a,0.03%,2
0xd799b2561061ab241a163d979acb4389cdd26943,0.03%,2
0xd7bc0402999c0e007911eb04bf0e926522c29620,0.03%,2
0xd82c1f7ea44f7a22d107b844a9fee94e70f3018c,0.03%,2
0xd86edc2737f5c19c6e4a11ed6e72706d3369bc56,0.03%,2
0xd9e330087ffa488daf178e15754848e22f2f27d0,0.03%,2
0xdabedbfe4b6f6fc6f238feb4d2e42ffe6069506a,0.03%,2
0xdae10b05d9846be45b1b4d462b0e42ae7d5de295,0.03%,2
0xdb65884aa021704b3f3093da2f69a81c1c3cb902,0.03%,2
0xdb8317b1f9968c55b6b7cbadf589cd089136a0b6,0.03%,2
0xdbc847bbcff53768cad6c45593833393a18de6a0,0.03%,2
0xdc14ce9c509375baba9a1a00751474aa48cc04d9,0.03%,2
0xdd451338aa41430d5728416459f4dfc81ee40a7b,0.03%,2
0xddcfc6f09a26413c2b0d6224b29738e74102de04,0.03%,2
0xdecaa1d0eaa8c405766267736fcec49e05825048,0.03%,2
0xdf22c18e3d2af2ed1463cf1ca9e6da135ef0cf61,0.03%,2
0xdfefe1ead10467a13bc77809bfef4a9b4db87f3a,0.03%,2
0xdff5a36e3bdd35fd5bc689eb61b024cf0dc9aa7f,0.03%,2
0xe0128a26143714c4a77199cc75650a359c59c305,0.03%,2
0xe04df05ab78601227ec252cef454eb682b632450,0.03%,2
0xe16044509cb13a9ee92bdf828c14e5fbc9b28b0b,0.03%,2
0xe236b2b97509c3238b223b980b406f8d69a741c0,0.03%,2
0xe2a500a3e99cc4bd07a293d486933756c839a966,0.03%,2
0xe393a46a190fc2a4f2b5b1e3d779dc95bf442b95,0.03%,2
0xe39a2b4845fa05c010b685b50a23233a6b4151dc,0.03%,2
0xe3fc6fdb4d2f9a255de68b9f3b2e4c9ca9de944c,0.03%,2
0xe5163605e0cf1b5cc350f744ad624be78f6e4db4,0.03%,2
0xe519320819935a2ad5545f094c750ebcf5d9154e,0.03%,2
0xe52d94020cab61e0e0272d76c74b52ca4ce38541,0.03%,2
0xe5d442f93f38892109c1fc70eb48aa78b73d5b48,0.03%,2
0xe5e7dabad47606eed7b97f3f1d2b02314511404b,0.03%,2
0xe640b318afac3414da8b955ac2a9f3459628b418,0.03%,2
0xe659dc504f6ed6c5c1781795eb82a81a4ff388b7,0.03%,2
0xe810017540bab5f96ea478e84704af52403ce496,0.03%,2
0xe842c8f4c45f4dbdab39fd4ee3a0df0daac10b92,0.03%,2
0xe86851f5dd2507430761b6ce70bd5617dbf66cdc,0.03%,2
0xe91c5febe26a3dd39b115ceef6de2d59319ddd31,0.03%,2
0xe9bb3f1cd2a93972d893510643682f9eac074491,0.03%,2
0xea142e8e85f8b94d219fa2ce8c2f2659c8a02ce8,0.03%,2
0xea5634f9b00761892aaba5f77c6a7b97d3172610,0.03%,2
0xea5c063954e1afa50174487b2c33ecc15f119317,0.03%,2
0xebd1b80a73a4d748d467de2ab4a17ba460a810d1,0.03%,2
0xebeaf766c5e61f1b161600e061472ffc4c095cef,0.03%,2
0xebf367eda8fef77507c4b278cf822e50397d6fed,0.03%,2
0xec19a21f2595ea1e206c8a0984fb6397daafa4b0,0.03%,2
0xecbd8df0c1817138c78f480034b9c433c956b6d2,0.03%,2
0xece56694505e1fadfaf16cc53306ea45f76c3a14,0.03%,2
0xeda9e8a4dd9dc7dfd74844a2f935ee24eda0a5ff,0.03%,2
0xedb7cca3ba468055b0062d2cd033dfe6c6632959,0.03%,2
0xedec843ee5ecdbf54ae7f25cf466d944375860e4,0.03%,2
0xee3ff679f515a5e786d5900dd11bb3a5e0b5504f,0.03%,2
0xeec3d29611a213cb7762c9581e745aa91f9c53da,0.03%,2
0xeed2677cbb3f1338125df4f6778401a514f8f679,0.03%,2
0xeef755453528a9e3e50e195c2904ef61772f02ce,0.03%,2
0xef509aa448649bd5716fb32a3c774b666bca8458,0.03%,2
0xef532911656c39c6bc23fbabd05f816055949cf7,0.03%,2
0xef686daca1053e04255938c197206095a319dc2e,0.03%,2
0xef7fcb31e53f8853a6e26e2562e59d96264d8bf5,0.03%,2
0xeff9df013974935ecd23fd5a8f9d6df6b8caf47b,0.03%,2
0xf044235c7e1267f5cc463df208765293aa92d3bf,0.03%,2
0xf0ba2c1c63def4f4fed5c1b2a045f0fb96755be4,0.03%,2
0xf116ae3de8548a319f630f9f4bd7f6b28a200ea0,0.03%,2
0xf18e9574da7ccfa963c7f90a257757dc536418a1,0.03%,2
0xf1b35c4fdba4c80b7c434585d152c58c83220c9c,0.03%,2
0xf23d2d15b68d5fc44cd578e15a2df944038bb317,0.03%,2
0xf3374429886ea5af64c62939ae6adda4209dd2e0,0.03%,2
0xf34f800e22e95cdee2c514f7ff6b17d0b25d1fd5,0.03%,2
0xf3a687bda0d9298a785b4c0d7db53efa379a80f0,0.03%,2
0xf3de96dd26847d877960736e426e2d852b6765f4,0.03%,2
0xf4478bcdeae5029187b5b97e1c86a67294bf57f9,0.03%,2
0xf44f59001cc56b6e6a46fdb33b468c2fa88725b2,0.03%,2
0xf47c17e3a072484beef8cc4d64a712128e0965e6,0.03%,2
0xf4f96d0fd5f033b549052a97df02cfb0250da66b,0.03%,2
0xf5323911c4399ccc4f1073a4ba5b87c7ba861fdf,0.03%,2
0xf7632142d674581f303c6f52cf8c4b635a757017,0.03%,2
0xf7713f561a78696ece91f6ea117190595bba7349,0.03%,2
0xf78ba4acb2a6b2f339fd390db21b52b6e9d90cf9,0.03%,2
0xf7bad83f633f172288686a45ebe5aa47e0d82f52,0.03%,2
0xf9393dc2c7ff919c00dfed7c7acbe17fabf83fdc,0.03%,2
0xf986e970408a3632e10e8e836c1276027d2a2f3c,0.03%,2
0xf9ba07a909edc35865c40937fa107e75c50595ba,0.03%,2
0xf9df76e8061ad94671ee1c86c7a722aaaa209174,0.03%,2
0xf9ebfe2b0c205c437214a714a28903859349cede,0.03%,2
0xf9ff4cf31bf2617362b9dd30c594348df7c3d91a,0.03%,2
0xfbd6207cac6dc88cb28c1d6c84583930db2ee061,0.03%,2
0xfbe36ac8879bd5c6949b1ee7087e25142ca9f7fd,0.03%,2
0xfc0feb272f1481759172777e6f3c24b5d929ca71,0.03%,2
0xfc36431415dc61816e57d7e08e9290880940c9b1,0.03%,2
0xfd03f79379010cb5fdcddb0dc998f1a9d3fce9a0,0.03%,2
0xfd079393609b50a07c46a4f58daa097b883875fe,0.03%,2
0xfda437b52967090474ebee3afa0903f8141566cb,0.03%,2
